Taxon,Locality,MaxAge,MinAge,Area
Hesperosuchus,57685,227.0,208.5,US
Vancleavea,92826,227.0,208.5,US
Typothorax,223030,227.0,208.5,US
Vancleavea,223030,227.0,208.5,US
Chindesaurus,223030,227.0,208.5,US
Revueltosaurus,223082,227.0,208.5,US
Krzyzanowskisaurus,223084,237.0,227.0,US
Krzyzanowskisaurus,223084,237.0,227.0,US
Calyptosuchus,13273,227.0,208.5,US
Doswellia,223390,227.0,208.5,US
Desmatosuchus,223390,227.0,208.5,US
Acaenasuchus,223390,227.0,208.5,US
Vancleavea,223390,227.0,208.5,US
Crosbysaurus,223390,227.0,208.5,US
Heteropelta,223708,247.2,242.0,IT
Anomoepus,55527,201.4,199.5,US
Taytalura,90304,237.0,227.0,AR
Dimetropus,80112,290.1,283.5,DE
Dimetropus,80112,290.1,283.5,DE
Dimetropus,80112,290.1,283.5,DE
Dimetropus,80112,290.1,283.5,DE
Dimetropus,80112,290.1,283.5,DE
Dimetropus,80112,290.1,283.5,DE
Dimetropus,80112,290.1,283.5,DE
Dimetropus,80112,290.1,283.5,DE
Dimetropus,80112,290.1,283.5,DE
Dimetropus,80112,290.1,283.5,DE
Dimetropus,80112,290.1,283.5,DE
Dimetropus,80112,290.1,283.5,DE
Plateosaurus,22682,208.5,201.4,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Procolophon,87420,251.902,247.2,AA
Mambawakale,159740,247.2,242.0,TZ
Delorhynchus,67862,290.1,283.5,US
Procolophonichnium,188978,251.902,247.2,ZA
Cyamodus,85166,233.4,227.0,CN
Paratypothorax,80926,227.0,208.5,US
Vancleavea,80926,227.0,208.5,US
Eubrontes,68889,227.0,213.2,US
Maehary,55446,227.0,208.5,BR
Yelaphomte,182613,227.0,208.5,AR
Microsphenodon,55446,227.0,208.5,BR
Serpianosaurus,122057,243.8,239.7,CH
Macrocnemus,122057,243.8,239.7,CH
Macrocnemus,122057,243.8,239.7,CH
Lariosaurus,122057,243.8,239.7,CH
Askeptosaurus,122057,243.8,239.7,CH
Helveticosaurus,122057,243.8,239.7,CH
Toretocnemus,136682,233.4,227.0,US
Moradisaurus,227010,259.51,251.902,NE
Baisesaurus,227047,248.9,247.2,CN
Plateosaurus,227790,227.0,208.5,CH
Proganochelys,227790,227.0,208.5,CH
Coelurosaurichnus,24499,237.0,227.0,US
Coelurosaurichnus,55526,237.0,227.0,US
Brachychirotherium,55526,237.0,227.0,US
Rutiodon,227823,227.0,208.5,US
Apatopus,55493,227.0,208.5,US
Tanytrachelos,227832,227.0,208.5,US
Apatopus,227832,227.0,208.5,US
Eubrontes,138975,227.0,208.5,CA
Coelurosaurichnus,55416,237.0,227.0,CA
Sclerosaurus,227834,247.2,242.0,CA
Anomoiodon,227834,247.2,242.0,CA
Tanystropheus,227834,247.2,242.0,CA
Mbiresaurus,228330,237.0,227.0,ZW
Mbiresaurus,228330,237.0,227.0,ZW
Mbiresaurus,228331,237.0,227.0,ZW
Mbiresaurus,228332,237.0,227.0,ZW
Mbiresaurus,228333,237.0,227.0,ZW
Gamatavus,228664,242.0,237.0,BR
Tuebingosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Plateosaurus,22683,227.0,208.5,DE
Amanasaurus,229930,237.0,227.0,BR
Sinosaurus,173377,201.4,199.5,CN
Sinosaurus,173377,201.4,199.5,CN
Scolotosuchus,27343,251.2,247.2,RU
Prosaurosphargis,231320,248.9,247.2,CN
Venetoraptor,175578,237.0,227.0,BR
Ichthyosaurus,119083,201.4,199.5,UK
Plesiosaurus,57958,208.5,201.4,UK
Lariosaurus,120901,239.7,237.0,IT
Macrocollum,232087,227.0,208.5,BR
Lariosaurus,100271,251.2,247.2,CN
Hwiccewyrm,46889,237.0,227.0,UK
Hwiccewyrm,46889,237.0,227.0,UK
Hwiccewyrm,46889,237.0,227.0,UK
Hwiccewyrm,46889,237.0,227.0,UK
Hwiccewyrm,46889,237.0,227.0,UK
Hwiccewyrm,46889,237.0,227.0,UK
Nothosaurus,138123,247.2,242.0,DE
Nothosaurus,138123,247.2,242.0,DE
Anisodontosaurus,232491,247.2,237.0,US
Anisodontosaurus,232492,247.2,237.0,US
Rhipaeosaurus,232565,264.28,259.51,RU
Nyctiboetus,232601,283.5,273.01,RU
Gecatogomphius,232602,273.01,266.9,RU
Dianmeisaurus,232975,247.2,242.0,CN
Scutosaurus,233448,264.28,259.51,RU
Honghesaurus,233825,244.7,243.8,CN
Prosantosaurus,117530,242.0,239.7,CH
Luopingosaurus,123839,244.7,243.8,CN
Ichthyotitan,141373,208.5,201.4,UK
Prestosuchus,234531,237.0,227.0,BR
Idiosaura,39159,237.0,227.0,US
Mixosaurus,235296,247.2,242.0,CN
Benggwigwishingasuchus,235460,247.2,242.0,US
Unguinychus,235534,227.0,208.5,US
Marcianosuchus,134304,247.2,244.7,DE
Garzapelta,79947,227.0,208.5,US
Pareiasaurus,12000 (referred by Boonstra 1930 as a Neotype),259.5,254.1,ZA
Erythrosuchus,1315,247.2,242.0,ZA
Erythrosuchus,930,247.2,242.0,ZA
Erythrosuchus,978,247.2,242.0,ZA
Pareiasuchus,2337 (Holotype),259.5,254.1,ZA
Eohyosaurus,K11742,247.2,242.0,ZA
Erythrosuchus,K10025,247.2,242.0,ZA
Erythrosuchus,K1098,247.2,242.0,ZA
Erythrosuchus,11330,247.2,242.0,ZA
Erythrosuchus,7684,247.2,242.0,ZA
Erythrosuchus,3028,247.2,242.0,ZA
Stenaulorhynchus,unknown,247.2,242.0,TZ
Stenaulorhynchus,unknown,247.2,242.0,TZ
Lessemsaurus,4822 ? 65b,227.0,208.5,AR
Lessemsaurus,4822 ? 53,227.0,208.5,AR
Lessemsaurus,4822/64? or 26 to 49,227.0,208.5,AR
Lessemsaurus,"4822-1 ? 1?25,4822 ? 50",227.0,208.5,AR
Lessemsaurus,4822 ? 51,227.0,208.5,AR
Lessemsaurus,4822 ? 52,227.0,208.5,AR
Lessemsaurus,4822 ? 54-4822/55,227.0,208.5,AR
Lessemsaurus,4822 ? 56-PVL 4822 ? 59,227.0,208.5,AR
Lessemsaurus,4822 ? 60,227.0,208.5,AR
Lessemsaurus,4822 ? 61?4822 ? 62,227.0,208.5,AR
Lessemsaurus,4822 ? 63,227.0,208.5,AR
Lessemsaurus,4822?66-4822?67,227.0,208.5,AR
Lessemsaurus,4822 ? 68,227.0,208.5,AR
Lessemsaurus,4822/69-4822/74,227.0,208.5,AR
Lessemsaurus,4822 ? 75?4822 ? 76,227.0,208.5,AR
Lessemsaurus,4822 ? 77,227.0,208.5,AR
Lessemsaurus,4822 ? 78?4822 ? 79,227.0,208.5,AR
Coloradisaurus,4822/64? or 26 to 49,227.0,208.5,AR
Lessemsaurus,4822/64? or 26 to 49,227.0,208.5,AR
Hyperodapedon,17,227.0,208.5,BR
Hyperodapedon,5.2502,227.0,208.5,BR
Hyperodapedon,05.2512 e 05.2512.1,227.0,208.5,BR
Hyperodapedon,5.2828,227.0,208.5,BR
Teyumbaita,3863,227.0,208.5,BR
Hyperodapedon,698,227.0,208.5,BR
Hyperodapedon,1393,227.0,208.5,BR
Hyperodapedon,807,227.0,208.5,BR
Hyperodapedon,1498,227.0,208.5,BR
Hyperodapedon,3449,227.0,208.5,BR
Hyperodapedon,4605,227.0,208.5,BR
Hyperodapedon,859,227.0,208.5,BR
Hyperodapedon,3847,227.0,208.5,BR
Hyperodapedon,858,227.0,208.5,BR
Hyperodapedon,1381,227.0,208.5,BR
Hyperodapedon,567,227.0,208.5,BR
Hyperodapedon,1387,227.0,208.5,BR
Hyperodapedon,000304 R,227.0,208.5,BR
Clevosaurus,0735 T,227.0,208.5,BR
Hyperodapedon,MCT/s_n? 23,227.0,208.5,BR
Hyperodapedon,MCT/s_n? 24,227.0,208.5,BR
Hyperodapedon,MCT/s_n? 25,227.0,208.5,BR
Hyperodapedon,MCT/s_n? 26,227.0,208.5,BR
Hyperodapedon,MCT/s_n? 27,227.0,208.5,BR
Hyperodapedon,MCT/s_n? 96,227.0,208.5,BR
Hyperodapedon,1636,227.0,208.5,BR
Hyperodapedon,1638,227.0,208.5,BR
Hyperodapedon,1634,227.0,208.5,BR
Procolophon,748,251.2,247.2,BR
Clevosaurus,0740 T,227.0,208.5,BR
Buriolestes,268,227.0,208.5,BR
Procolophon,731,251.2,247.2,BR
Procolophon,732,251.2,247.2,BR
Procolophon,704,251.2,247.2,BR
Procolophon,705,251.2,247.2,BR
Procolophon,706,251.2,247.2,BR
Procolophon,707,251.2,247.2,BR
Procolophon,708,251.2,247.2,BR
Procolophon,710,251.2,247.2,BR
Procolophon,711,251.2,247.2,BR
Clevosaurus,0746 T,227.0,208.5,BR
Procolophon,736,251.2,247.2,BR
Procolophon,747,251.2,247.2,BR
Procolophon,749,251.2,247.2,BR
Hyperodapedon,11035,227.0,208.5,BR
Hyperodapedon,11067,227.0,208.5,BR
Hyperodapedon,000004 V,227.0,208.5,BR
Hyperodapedon,000006 V,227.0,208.5,BR
Hyperodapedon,000009 R,227.0,208.5,BR
Hyperodapedon,000184 R,227.0,208.5,BR
Clevosaurus,0753 T,227.0,208.5,BR
Hyperodapedon,000295 R a,227.0,208.5,BR
Hyperodapedon,000295 R b,227.0,208.5,BR
Hyperodapedon,000191 R,227.0,208.5,BR
Hyperodapedon,000187 R,227.0,208.5,BR
Hyperodapedon,000307 R,227.0,208.5,BR
Hyperodapedon,MCT/s_n? 6,227.0,208.5,BR
Hyperodapedon,MCT/s_n? 10,227.0,208.5,BR
Hyperodapedon,000061 R,227.0,208.5,BR
Hyperodapedon,MCT/s_n? 97,227.0,208.5,BR
Hyperodapedon,MCT/s_n? 98,227.0,208.5,BR
Microsphenodon,0972 T,227.0,208.5,BR
Hyperodapedon,MCT/s_n? 99,227.0,208.5,BR
Hyperodapedon,MCT/s_n? 110,227.0,208.5,BR
Procolophon,1888,251.2,247.2,BR
Hyperodapedon,12258,227.0,208.5,BR
Provelosaurus,8675,266.9,264.3,BR
Clevosaurus,10206,227.0,208.5,BR
Prestosuchus,000377 R,242.0,237.0,BR
Hyperodapedon,000001 R,227.0,208.5,BR
Hyperodapedon,11221a,227.0,208.5,BR
Hyperodapedon,11221b,227.0,208.5,BR
Clevosaurus,0974 T,227.0,208.5,BR
Hyperodapedon,"0002 V, 0003 V  0005 V",227.0,208.5,BR
Clevosaurus,1152 T,227.0,208.5,BR
Hyperodapedon,1664,227.0,208.5,BR
Ixalerpeton,59,227.0,208.5,BR
Buriolestes,280 (holotype),227.0,208.5,BR
Provelosaurus,0232 P (paratype),266.9,264.3,BR
Provelosaurus,0358 P,266.9,264.3,BR
Provelosaurus,0376 P,266.9,264.3,BR
Provelosaurus,0359 P,266.9,264.3,BR
Procolophon,0494 T,251.2,247.2,BR
Procolophon,2722,251.2,247.2,BR
Procolophon,55,251.2,247.2,BR
Procolophon,680,251.2,247.2,BR
Teyumbaita,399,227.0,208.5,BR
Maehary,300,227.0,208.5,BR
Guaibasaurus,2356,227.0,208.5,BR
Guaibasaurus,10112,227.0,208.5,BR
Saturnalia,3845 PV,227.0,208.5,BR
Nhandumirim,LPRP/USP 0651,227.0,208.5,BR
Buriolestes,244,227.0,208.5,BR
Stenoscelida,293,227.0,208.5,BR
Pampadromaeus,28,227.0,208.5,BR
Candelaria,225,242.0,237.0,BR
Buriolestes,35,227.0,208.5,BR
Unaysaurus,11712,227.0,208.5,BR
Macrocollum,0001d ,227.0,208.5,BR
Amanasaurus,374,227.0,208.5,BR
Amanasaurus,375,227.0,208.5,BR
Venetoraptor,356,227.0,208.5,BR
Parvosuchus,412,242.0,237.0,BR
Gnathovorax,9,227.0,208.5,BR
Aetosauroides,11070,227.0,208.5,BR
Aetosauroides,1514-T,227.0,208.5,BR
Aetosauroides,2347,227.0,208.5,BR
Gamatavus,11348a,242.0,237.0,BR
Prestosuchus,0629 T,242.0,237.0,BR
Kuruxuchampsa,0877 T,237.0,227.0,BR
Aetosauroides,3,227.0,208.5,BR
Clevosaurus,2852,227.0,208.5,BR
Brasinorhynchus,0315 T,242.0,237.0,BR
Hyperodapedon,0247 T,227.0,208.5,BR
Hyperodapedon,0044 a,227.0,208.5,BR
Hyperodapedon,44,227.0,208.5,BR
Hyperodapedon,1583,227.0,208.5,BR
Prestosuchus,4167,242.0,237.0,BR
Hyperodapedon,1637,227.0,208.5,BR
Hyperodapedon,1635,227.0,208.5,BR
Hyperodapedon,4555,227.0,208.5,BR
Hyperodapedon,032 T,227.0,208.5,BR
Hyperodapedon,327,227.0,208.5,BR
Prestosuchus,657-136 (659-138),242.0,237.0,BR
Hyperodapedon,"11672a, b c",227.0,208.5,BR
Hyperodapedon,11733,227.0,208.5,BR
Hyperodapedon,"11561, UFSM 11562",227.0,208.5,BR
Hyperodapedon,sem numero,227.0,208.5,BR
Mesosuchus,7701,247.2,242.0,ZA
Eohyosaurus,K11831,247.2,242.0,ZA
Mesosuchus,5887,247.2,242.0,ZA
Mesosuchus,6546,247.2,242.0,ZA
Mesosuchus,7838,247.2,242.0,ZA
Stenaulorhynchus,11753,247.2,242.0,TZ
